Code,City,County,State
171465175,CASTLETON,STARK,ILLINOIS
171470183,CATLIN,VERMILION,ILLINOIS
171480069,CAVE IN ROCK,HARDIN,ILLINOIS
171484203,CAZENOVIA,WOODFORD,ILLINOIS
171485099,CEDAR POINT,LA SALLE,ILLINOIS
171490177,CEDARVILLE,STEPHENSON,ILLINOIS
171495163,CENTREVILLE,SAINT CLAIR,ILLINOIS
171500063,CENTRAL CITY,GRUNDY,ILLINOIS
171500121,CENTRAL CITY,MARION,ILLINOIS
171510027,CENTRALIA,CLINTON,ILLINOIS
171510121,CENTRALIA,MARION,ILLINOIS
171520183,CENTRAL PARK,VERMILION,ILLINOIS
171530147,CERRO GORDO,PIATT,ILLINOIS
171540015,CHADWICK,CARROLL,ILLINOIS
171545149,CHAMBERSBURG,PIKE,ILLINOIS
171550019,CHAMPAIGN,CHAMPAIGN,ILLINOIS
171555141,CHANA,OGLE,ILLINOIS
171560017,CHANDLERVILLE,CASS,ILLINOIS
171565197,CHANNAHON,WILL,ILLINOIS
171567097,CHANNEL LAKE,LAKE,ILLINOIS
171575019,CHANUTE AFB,CHAMPAIGN,ILLINOIS
171580137,CHAPIN,MORGAN,ILLINOIS
171590029,CHARLESTON,COLES,ILLINOIS
171595087,CHASCO,JOHNSON,ILLINOIS
171600167,CHATHAM,SANGAMON,ILLINOIS
171610105,CHATSWORTH,LIVINGSTON,ILLINOIS
171620075,CHEBANSE,IROQUOIS,ILLINOIS
171620091,CHEBANSE,KANKAKEE,ILLINOIS
171629183,CHENEYVILLE,VERMILION,ILLINOIS
171630113,CHENOA,MCLEAN,ILLINOIS
171640011,CHERRY,BUREAU,ILLINOIS
171650201,CHERRY VALLEY,WINNEBAGO,ILLINOIS
171660157,CHESTER,RANDOLPH,ILLINOIS
171661117,CHESTERFIELD,MACOUPIN,ILLINOIS
171663041,CHESTERVILLE,DOUGLAS,ILLINOIS
171665107,CHESTNUT,LOGAN,ILLINOIS
171670031,CHICAGO,COOK,ILLINOIS
171670043,CHICAGO,DU PAGE,ILLINOIS
171680031,CHICAGO HTS,COOK,ILLINOIS
171690031,CHICAGO RIDGE,COOK,ILLINOIS
171700143,CHILLICOTHE,PEORIA,ILLINOIS
171710045,CHRISMAN,EDGAR,ILLINOIS
171720055,CHRISTOPHER,FRANKLIN,ILLINOIS
171730031,CICERO,COOK,ILLINOIS
171740147,CISCO,PIATT,ILLINOIS
171750191,CISNE,WAYNE,ILLINOIS
171760075,CISSNA PARK,IROQUOIS,ILLINOIS
171762021,CITY PARK,CHRISTIAN,ILLINOIS
171766037,CLARE,DE KALB,ILLINOIS
171767159,CLAREMONT,RICHLAND,ILLINOIS
171768053,CLARENCE,FORD,ILLINOIS
171770043,CLARENDON HILLS,DU PAGE,ILLINOIS
171775023,CLARKSVILLE,CLARK,ILLINOIS
171780025,CLAY CITY,CLAY,ILLINOIS
171790001,CLAYTON,ADAMS,ILLINOIS
171791075,CLAYTONVILLE,IROQUOIS,ILLINOIS
171795167,CLEAR LAKE,SANGAMON,ILLINOIS
171797073,CLEVELAND,HENRY,ILLINOIS
171800075,CLIFTON,IROQUOIS,ILLINOIS
171810039,CLINTON,DE WITT,ILLINOIS
171820043,CLOVERDALE,DU PAGE,ILLINOIS
171830063,COAL CITY,GRUNDY,ILLINOIS
171840135,COALTON,MONTGOMERY,ILLINOIS
171850073,COAL VALLEY,HENRY,ILLINOIS
171850161,COAL VALLEY,ROCK ISLAND,ILLINOIS
171853001,COATSBURG,ADAMS,ILLINOIS
171860181,COBDEN,UNION,ILLINOIS
171868055,COELLO,FRANKLIN,ILLINOIS
171870135,COFFEEN,MONTGOMERY,ILLINOIS
171880109,COLCHESTER,MCDONOUGH,ILLINOIS
171885195,COLETA,WHITESIDE,ILLINOIS
171890113,COLFAX,MCLEAN,ILLINOIS
171910119,COLLINSVILLE,MADISON,ILLINOIS
171910163,COLLINSVILLE,SAINT CLAIR,ILLINOIS
171914183,COLLISON,VERMILION,ILLINOIS
171916109,COLMAR,MCDONOUGH,ILLINOIS
171920073,COLONA,HENRY,ILLINOIS
171925199,COLP,WILLIAMSON,ILLINOIS
171930133,COLUMBIA,MONROE,ILLINOIS
171932001,COLUMBUS,ADAMS,ILLINOIS
171935067,COLUSA,HANCOCK,ILLINOIS
171940103,COMPTON,LEE,ILLINOIS
171943137,CONCORD,MORGAN,ILLINOIS
171945203,CONGERVILLE,WOODFORD,ILLINOIS
171946113,COOKSVILLE,MCLEAN,ILLINOIS
171950161,CORDOVA,ROCK ISLAND,ILLINOIS
171955199,CORINTH,WILLIAMSON,ILLINOIS
171960105,CORNELL,LIVINGSTON,ILLINOIS
171963107,CORNLAND,LOGAN,ILLINOIS
171970037,CORTLAND,DE KALB,ILLINOIS
171980119,COTTAGE HILLS,MADISON,ILLINOIS
171982059,COTTONWOOD,GALLATIN,ILLINOIS
171990157,COULTERVILLE,RANDOLPH,ILLINOIS
171992031,COUNTRY CLUB HILLS,COOK,ILLINOIS
171995031,COUNTRYSIDE,COOK,ILLINOIS
172000173,COWDEN,SHELBY,ILLINOIS
172005199,CRAB ORCHARD,WILLIAMSON,ILLINOIS
172010199,CRAINVILLE,WILLIAMSON,ILLINOIS
172020199,CREAL SPRINGS,WILLIAMSON,ILLINOIS
172029075,CRESCENT CITY,IROQUOIS,ILLINOIS
172035197,CREST HILL,WILL,ILLINOIS
172040141,CRESTON,OGLE,ILLINOIS
172050031,CRESTWOOD,COOK,ILLINOIS
172060197,CRETE,WILL,ILLINOIS
172070179,CREVE COEUR,TAZEWELL,ILLINOIS
172076113,CROPSEY,MCLEAN,ILLINOIS
172080193,CROSSVILLE,WHITE,ILLINOIS
172100111,CRYSTAL LAKE,MCHENRY,ILLINOIS
172110057,CUBA,FULTON,ILLINOIS
172120105,CULLOM,LIVINGSTON,ILLINOIS
172125167,CURRAN,SANGAMON,ILLINOIS
172127197,CUSTER PARK,WILL,ILLINOIS
172130145,CUTLER,PERRY,ILLINOIS
172140087,CYPRESS,JOHNSON,ILLINOIS
172148095,DAHINDA,KNOX,ILLINOIS
172150065,DAHLGREN,HAMILTON,ILLINOIS
172160177,DAKOTA,STEPHENSON,ILLINOIS
172168065,DALE,HAMILTON,ILLINOIS
172170067,DALLAS CITY,HANCOCK,ILLINOIS
172170071,DALLAS CITY,HENDERSON,ILLINOIS
172180139,DALTON CITY,MOULTRIE,ILLINOIS
172190011,DALZELL,BUREAU,ILLINOIS
172195027,DAMIANSVILLE,CLINTON,ILLINOIS
172198099,DANA,LA SALLE,ILLINOIS
172200075,DANFORTH,IROQUOIS,ILLINOIS
172210113,DANVERS,MCLEAN,ILLINOIS
172220183,DANVILLE,VERMILION,ILLINOIS
172225043,DARIEN,DU PAGE,ILLINOIS
172230177,DAVIS,STEPHENSON,ILLINOIS
172232141,DAVIS JUNCTION,OGLE,ILLINOIS
172240167,DAWSON,SANGAMON,ILLINOIS
172250115,DECATUR,MACON,ILLINOIS
172260179,DEER CREEK,TAZEWELL,ILLINOIS
172260203,DEER CREEK,WOODFORD,ILLINOIS
172270031,DEERFIELD,COOK,ILLINOIS
172270097,DEERFIELD,LAKE,ILLINOIS
172275195,DEER GROVE,WHITESIDE,ILLINOIS
172276097,DEER PARK,LAKE,ILLINOIS
172280037,DE KALB,DE KALB,ILLINOIS
172288065,DELAFIELD,HAMILTON,ILLINOIS
172290147,DE LAND,PIATT,ILLINOIS
172300179,DELAVAN,TAZEWELL,ILLINOIS
172305075,DELREY,IROQUOIS,ILLINOIS
172307023,DENNISON,CLARK,ILLINOIS
172308067,DENVER,HANCOCK,ILLINOIS
172310011,DEPUE,BUREAU,ILLINOIS
172320077,DE SOTO,JACKSON,ILLINOIS
172330031,DES PLAINES,COOK,ILLINOIS
172332149,DETROIT,PIKE,ILLINOIS
172337019,DEWEY,CHAMPAIGN,ILLINOIS
172340119,DEWEY PARK,MADISON,ILLINOIS
172342039,DEWITT,DE WITT,ILLINOIS
172345063,DIAMOND,GRUNDY,ILLINOIS
172350049,DIETERICH,EFFINGHAM,ILLINOIS
172360167,DIVERNON,SANGAMON,ILLINOIS
172368081,DIX,JEFFERSON,ILLINOIS
172370031,DIXMOOR,COOK,ILLINOIS
172380103,DIXON,LEE,ILLINOIS
172382151,DIXON SPRINGS,POPE,ILLINOIS
172390031,DOLTON,COOK,ILLINOIS
172400181,DONGOLA,UNION,ILLINOIS
172410135,DONNELLSON,MONTGOMERY,ILLINOIS
172420075,DONOVAN,IROQUOIS,ILLINOIS
172426029,DORANS,COLES,ILLINOIS
172428119,DORSEY,MADISON,ILLINOIS
172429083,DOW,JERSEY,ILLINOIS
172430077,DOWELL,JACKSON,ILLINOIS
172431011,DOVER,BUREAU,ILLINOIS
172433095,DOUGLAS,KNOX,ILLINOIS
172440043,DOWNERS GROVE,DU PAGE,ILLINOIS
172446113,DOWNS,MCLEAN,ILLINOIS
172447189,DUBOIS,WASHINGTON,ILLINOIS
172448089,DUNDEE,KANE,ILLINOIS
172449159,DUNDAS,RICHLAND,ILLINOIS
172452057,DUNFERMLINE,FULTON,ILLINOIS
172459143,DUNLAP,PEORIA,ILLINOIS
172460163,DUPO,SAINT CLAIR,ILLINOIS
172470145,DU QUOIN,PERRY,ILLINOIS
172480201,DURAND,WINNEBAGO,ILLINOIS
172490105,DWIGHT,LIVINGSTON,ILLINOIS
172495117,EAGARVILLE,MACOUPIN,ILLINOIS
172500099,EARLVILLE,LA SALLE,ILLINOIS
172510119,EAST ALTON,MADISON,ILLINOIS
172515063,EAST BROOKLYN,GRUNDY,ILLINOIS
172520163,EAST CARONDELET,SAINT CLAIR,ILLINOIS
172530031,EAST CHICAGO HTS,COOK,ILLINOIS
172540085,EAST DUBUQUE,JO DAVIESS,ILLINOIS
172550089,EAST DUNDEE,KANE,ILLINOIS
172560095,EAST GALESBURG,KNOX,ILLINOIS
172570031,EAST HAZELCREST,COOK,ILLINOIS
172576183,EAST LYNN,VERMILION,ILLINOIS
172580161,EAST MOLINE,ROCK ISLAND,ILLINOIS
172590125,EASTON,MASON,ILLINOIS
172600179,EAST PEORIA,TAZEWELL,ILLINOIS
172610163,EAST SAINT LOUIS,SAINT CLAIR,ILLINOIS
172617151,EDDYVILLE,POPE,ILLINOIS
172618143,EDELSTEIN,PEORIA,ILLINOIS
172620049,EDGEWOOD,EFFINGHAM,ILLINOIS
172630021,EDINBURG,CHRISTIAN,ILLINOIS
172638143,EDWARDS,PEORIA,ILLINOIS
172640119,EDWARDSVILLE,MADISON,ILLINOIS
172650049,EFFINGHAM,EFFINGHAM,ILLINOIS
172655141,EGAN,OGLE,ILLINOIS
172660063,EILEEN,GRUNDY,ILLINOIS
172670089,ELBURN,KANE,ILLINOIS
172675003,ELCO,ALEXANDER,ILLINOIS
172678149,EL DARA,PIKE,ILLINOIS
172679103,ELDENA,LEE,ILLINOIS
172680165,ELDORADO,SALINE,ILLINOIS
172685061,ELDRED,GREENE,ILLINOIS
172687177,ELEROY,STEPHENSON,ILLINOIS
172690031,ELGIN,COOK,ILLINOIS
172690089,ELGIN,KANE,ILLINOIS
172700085,ELIZABETH,JO DAVIESS,ILLINOIS
172710069,ELIZABETHTOWN,HARDIN,ILLINOIS
172719031,ELK GROVE VILLAGE,COOK,ILLINOIS
172720107,ELK HART,LOGAN,ILLINOIS
172730077,ELKVILLE,JACKSON,ILLINOIS
172735047,ELLERY,EDWARDS,ILLINOIS
172735191,ELLERY,WAYNE,ILLINOIS
172740053,ELLIOTT,FORD,ILLINOIS
172743157,ELLISGROVE,RANDOLPH,ILLINOIS
172744057,ELLISVILLE,FULTON,ILLINOIS
172745113,ELLSWORTH,MCLEAN,ILLINOIS
172750043,ELMHURST,DU PAGE,ILLINOIS
172760143,ELMWOOD,PEORIA,ILLINOIS
172770031,ELMWOOD PARK,COOK,ILLINOIS
172780203,EL PASO,WOODFORD,ILLINOIS
172790083,ELSAH,JERSEY,ILLINOIS
172796067,ELVASTON,HANCOCK,ILLINOIS
172797115,ELWIN,MACON,ILLINOIS
172800197,ELWOOD,WILL,ILLINOIS
172810107,EMDEN,LOGAN,ILLINOIS
172812195,EMERSON,WHITESIDE,ILLINOIS
172815105,EMINGTON,LIVINGSTON,ILLINOIS
172817193,EMMA,WHITE,ILLINOIS
172820199,ENERGY,WILLIAMSON,ILLINOIS
172830193,ENFIELD,WHITE,ILLINOIS
172834043,EOLA,DU PAGE,ILLINOIS
172840059,EQUALITY,GALLATIN,ILLINOIS
172850195,ERIE,WHITESIDE,ILLINOIS
172855037,ESMOND,DE KALB,ILLINOIS
172857091,ESSEX,KANKAKEE,ILLINOIS
172860203,EUREKA,WOODFORD,ILLINOIS
172870031,EVANSTON,COOK,ILLINOIS
172880157,EVANSVILLE,RANDOLPH,ILLINOIS
172890031,EVERGREEN PARK,COOK,ILLINOIS
172900055,EWING,FRANKLIN,ILLINOIS
172910105,FAIRBURY,LIVINGSTON,ILLINOIS
172920191,FAIRFIELD,WAYNE,ILLINOIS
172928183,FAIRMOUNT,VERMILION,ILLINOIS
172930163,FAIRMONT CITY,SAINT CLAIR,ILLINOIS
172940197,FAIRMONT,WILL,ILLINOIS
172960057,FAIRVIEW,FULTON,ILLINOIS
172962163,FAIRVIEW HEIGHTS,SAINT CLAIR,ILLINOIS
172964001,FALL CREEK,ADAMS,ILLINOIS
172965129,FANCY PRAIRIE,MENARD,ILLINOIS
172970051,FARINA,FAYETTE,ILLINOIS
172980039,FARMER CITY,DE WITT,ILLINOIS
172990135,FARMERSVILLE,MONTGOMERY,ILLINOIS
173000057,FARMINGTON,FULTON,ILLINOIS
173001015,FAY,CARROLL,ILLINOIS
173002163,FAYETTEVILLE,SAINT CLAIR,ILLINOIS
173003195,FENTON,WHITESIDE,ILLINOIS
173004067,FERRIS,HANCOCK,ILLINOIS
173005057,FIATT,FULTON,ILLINOIS
173006041,FICKLIN,DOUGLAS,ILLINOIS
173007083,FIDELITY,JERSEY,ILLINOIS
173008083,FIELDON,JERSEY,ILLINOIS
173010135,FILLMORE,MONTGOMERY,ILLINOIS
173012041,FILSON,DOUGLAS,ILLINOIS
173020173,FINDLAY,SHELBY,ILLINOIS
173030019,FISHER,CHAMPAIGN,ILLINOIS
173040183,FITHIAN,VERMILION,ILLINOIS
173050105,FLANAGAN,LIVINGSTON,ILLINOIS
173060033,FLAT ROCK,CRAWFORD,ILLINOIS
173070025,FLORA,CLAY,ILLINOIS
173075149,FLORENCE,PIKE,ILLINOIS
173080031,FLOSSMOOR,COOK,ILLINOIS
173085019,FOOSLAND,CHAMPAIGN,ILLINOIS
173095125,FOREST CITY,MASON,ILLINOIS
173100031,FOREST PARK,COOK,ILLINOIS
173105031,FOREST VIEW,COOK,ILLINOIS
173110105,FORREST,LIVINGSTON,ILLINOIS
173120141,FORRESTON,OGLE,ILLINOIS
173122115,FORSYTH,MACON,ILLINOIS
173125097,FT SHERIDAN,LAKE,ILLINOIS
173127067,FOUNTAIN GREEN,HANCOCK,ILLINOIS
173128119,FOSTERBURG,MADISON,ILLINOIS
173129001,FOWLER,ADAMS,ILLINOIS
173130097,FOX LAKE,LAKE,ILLINOIS
173140111,FOX RIVER GROVE,MCHENRY,ILLINOIS
173160197,FRANKFORT,WILL,ILLINOIS
173170137,FRANKLIN,MORGAN,ILLINOIS
173180103,FRANKLIN GROVE,LEE,ILLINOIS
173190031,FRANKLIN PARK,COOK,ILLINOIS
173195169,FREDERICK,SCHUYLER,ILLINOIS
173200163,FREEBURG,SAINT CLAIR,ILLINOIS
173210055,FREEMAN SPUR,FRANKLIN,ILLINOIS
173210199,FREEMAN SPUR,WILLIAMSON,ILLINOIS
173220177,FREEPORT,STEPHENSON,ILLINOIS
173225163,FRENCH VILLAGE,SAINT CLAIR,ILLINOIS
173230195,FULTON,WHITESIDE,ILLINOIS
173234133,FULTS,MONROE,ILLINOIS
173238097,GAGES LAKE,LAKE,ILLINOIS
173240165,GALATIA,SALINE,ILLINOIS
173248003,GALE,ALEXANDER,ILLINOIS
173250085,GALENA,JO DAVIESS,ILLINOIS
173260095,GALESBURG,KNOX,ILLINOIS
173261041,GALTON,DOUGLAS,ILLINOIS
173262195,GALT,WHITESIDE,ILLINOIS
173270073,GALVA,HENRY,ILLINOIS
173277007,GARDEN PRAIRIE,BOONE,ILLINOIS
173280063,GARDNER,GRUNDY,ILLINOIS
173285041,GARRETT,DOUGLAS,ILLINOIS
173287139,GAYS,MOULTRIE,ILLINOIS
173288191,GEFF,WAYNE,ILLINOIS
173290073,GENESEO,HENRY,ILLINOIS
173300089,GENEVA,KANE,ILLINOIS
173310037,GENOA,DE KALB,ILLINOIS
173320183,GEORGETOWN,VERMILION,ILLINOIS
173325187,GERLAW,WARREN,ILLINOIS
173330027,GERMANTOWN,CLINTON,ILLINOIS
173334177,GERMAN VALLEY,STEPHENSON,ILLINOIS
173340053,GIBSON CITY,FORD,ILLINOIS
173346019,GIFFORD,CHAMPAIGN,ILLINOIS
173348089,GILBERTS,KANE,ILLINOIS
173350117,GILLESPIE,MACOUPIN,ILLINOIS
173360075,GILMAN,IROQUOIS,ILLINOIS
173363095,GILSON,KNOX,ILLINOIS
173370117,GIRARD,MACOUPIN,ILLINOIS
173380071,GLADSTONE,HENDERSON,ILLINOIS
173390143,GLASFORD,PEORIA,ILLINOIS
173395167,GLENARM,SANGAMON,ILLINOIS
173400119,GLEN CARBON,MADISON,ILLINOIS
173410031,GLENCOE,COOK,ILLINOIS
173415151,GLENDALE,POPE,ILLINOIS
173416043,GLENDALE HEIGHTS,DU PAGE,ILLINOIS
173420043,GLEN ELLYN,DU PAGE,ILLINOIS
173430031,GLENVIEW,COOK,ILLINOIS
173440031,GLENWOOD,COOK,ILLINOIS
173450119,GODFREY,MADISON,ILLINOIS
173453063,GODLEY,GRUNDY,ILLINOIS
173453197,GODLEY,WILL,ILLINOIS
173460151,GOLCONDA,POPE,ILLINOIS
173470001,GOLDEN,ADAMS,ILLINOIS
173472013,GOLDEN EAGLE,CALHOUN,ILLINOIS
173473191,GOLDENGATE,WAYNE,ILLINOIS
173475031,GOLF,COOK,ILLINOIS
173478197,GOODENOW,WILL,ILLINOIS
173479203,GOODFIELD,WOODFORD,ILLINOIS
173480109,GOOD HOPE,MCDONOUGH,ILLINOIS
173482075,GOODWINE,IROQUOIS,ILLINOIS
173490087,GOREVILLE,JOHNSON,ILLINOIS
173500077,GORHAM,JACKSON,ILLINOIS
173510083,GRAFTON,JERSEY,ILLINOIS
173515153,GRAND CHAIN,PULASKI,ILLINOIS
173520099,GRAND RIDGE,LA SALLE,ILLINOIS
173530077,GRAND TOWER,JACKSON,ILLINOIS
173540045,GRANDVIEW,EDGAR,ILLINOIS
173540167,GRANDVIEW,SANGAMON,ILLINOIS
173550119,GRANITE CITY,MADISON,ILLINOIS
173555119,GRANTFORK,MADISON,ILLINOIS
173560091,GRANT PARK,KANKAKEE,ILLINOIS
173564087,GRANTSBURG,JOHNSON,ILLINOIS
173570155,GRANVILLE,PUTNAM,ILLINOIS
173575097,GRASS LAKE,LAKE,ILLINOIS
173577105,GRAYMONT,LIVINGSTON,ILLINOIS
173580097,GRAYS LAKE,LAKE,ILLINOIS
173590047,GRAYVILLE,EDWARDS,ILLINOIS
173590193,GRAYVILLE,WHITE,ILLINOIS
173595097,GREAT LAKES,LAKE,ILLINOIS
173600061,GREENFIELD,GREENE,ILLINOIS
173602097,GREEN OAKS,LAKE,ILLINOIS
173604073,GREEN RIVER,HENRY,ILLINOIS
173605073,GREEN ROCK,HENRY,ILLINOIS
173610035,GREENUP,CUMBERLAND,ILLINOIS
173620179,GREEN VALLEY,TAZEWELL,ILLINOIS
173630129,GREENVIEW,MENARD,ILLINOIS
173640005,GREENVILLE,BOND,ILLINOIS
173650113,GRIDLEY,MCLEAN,ILLINOIS
173660149,GRIGGSVILLE,PIKE,ILLINOIS
173664077,GRIMSBY,JACKSON,ILLINOIS
173666179,GROVELAND,TAZEWELL,ILLINOIS
173667071,GULFPORT,HENDERSON,ILLINOIS
173670097,GURNEE,LAKE,ILLINOIS
173672097,HALF DAY,LAKE,ILLINOIS
173674051,HAGARSTOWN,FAYETTE,ILLINOIS
173675053,GUTHRIE,FORD,ILLINOIS
173676077,HALLIDAYBORO,JACKSON,ILLINOIS
173677013,HAMBURG,CALHOUN,ILLINOIS
173678119,HAMEL,MADISON,ILLINOIS
173679097,HAINESVILLE,LAKE,ILLINOIS
173680067,HAMILTON,HANCOCK,ILLINOIS
173685151,HAMLETSBURG,POPE,ILLINOIS
173690147,HAMMOND,PIATT,ILLINOIS
173700089,HAMPSHIRE,KANE,ILLINOIS
173710161,HAMPTON,ROCK ISLAND,ILLINOIS
173720143,HANNA CITY,PEORIA,ILLINOIS
173730085,HANOVER,JO DAVIESS,ILLINOIS
173731031,HANOVER PARK,COOK,ILLINOIS
173731043,HANOVER PARK,DU PAGE,ILLINOIS
173738165,HARCO,SALINE,ILLINOIS
173740013,HARDIN,CALHOUN,ILLINOIS
173745103,HARMON,LEE,ILLINOIS
173750165,HARRISBURG,SALINE,ILLINOIS
173754115,HARRISTOWN,MACON,ILLINOIS
173760119,HARTFORD,MADISON,ILLINOIS
173762107,HARTSBURG,LOGAN,ILLINOIS
173770111,HARVARD,MCHENRY,ILLINOIS
173780021,HARVEL,CHRISTIAN,ILLINOIS
173780135,HARVEL,MONTGOMERY,ILLINOIS
173790031,HARVEY,COOK,ILLINOIS
173800031,HARWOOD HTS,COOK,ILLINOIS
173810125,HAVANA,MASON,ILLINOIS
173815097,HAWTHORN WOODS,LAKE,ILLINOIS
173820031,HAZEL CREST,COOK,ILLINOIS
173830111,HEBRON,MCHENRY,ILLINOIS
173832133,HECKER,MONROE,ILLINOIS
173834183,HEGELER,VERMILION,ILLINOIS
173836095,HENDERSON,KNOX,ILLINOIS
173840155,HENNEPIN,PUTNAM,ILLINOIS
173845183,HENNING,VERMILION,ILLINOIS
173850123,HENRY,MARSHALL,ILLINOIS
173852193,HERALD,WHITE,ILLINOIS
173856151,HEROD,POPE,ILLINOIS
173860173,HERRICK,SHELBY,ILLINOIS
173870199,HERRIN,WILLIAMSON,ILLINOIS
173880091,HERSCHER,KANKAKEE,ILLINOIS
173888117,HETTICK,MACOUPIN,ILLINOIS
173890113,HEYWORTH,MCLEAN,ILLINOIS
173895031,HICKORY HILLS,COOK,ILLINOIS
173900119,HIGHLAND,MADISON,ILLINOIS
173910097,HIGHLAND PARK,LAKE,ILLINOIS
173920097,HIGHWOOD,LAKE,ILLINOIS
173923079,HIDALGO,JASPER,ILLINOIS
173925141,HILL CREST,OGLE,ILLINOIS
173930135,HILLSBORO,MONTGOMERY,ILLINOIS
173931161,HILLSDALE,ROCK ISLAND,ILLINOIS
173940031,HILLSIDE,COOK,ILLINOIS
173950061,HILLVIEW,GREENE,ILLINOIS
173960037,HINCKLEY,DE KALB,ILLINOIS
173970041,HINDSBORO,DOUGLAS,ILLINOIS
173975031,HINES,COOK,ILLINOIS
173980031,HINSDALE,COOK,ILLINOIS
173980043,HINSDALE,DU PAGE,ILLINOIS
173990031,HODGKINS,COOK,ILLINOIS
173995027,HOFFMAN,CLINTON,ILLINOIS
173996031,HOFFMAN ESTATES,COOK,ILLINOIS
173997141,HOLCOMB,OGLE,ILLINOIS
173998011,HOLLOWAYVILLE,BUREAU,ILLINOIS
173999113,HOLDER,MCLEAN,ILLINOIS
174000019,HOMER,CHAMPAIGN,ILLINOIS
174001197,HOMER GLEN,WILL,ILLINOIS
174005031,HOMETOWN,COOK,ILLINOIS
174010031,HOMEWOOD,COOK,ILLINOIS
174020183,HOOPESTON,VERMILION,ILLINOIS
174021073,HOOPPOLE,HENRY,ILLINOIS
174030179,HOPEDALE,TAZEWELL,ILLINOIS
174032091,HOPKINS PARK,KANKAKEE,ILLINOIS
174040189,HOYLETON,WASHINGTON,ILLINOIS
174050113,HUDSON,MCLEAN,ILLINOIS
174052027,HUEY,CLINTON,ILLINOIS
174060149,HULL,PIKE,ILLINOIS
174065029,HUMBOLDT,COLES,ILLINOIS
174070045,HUME,EDGAR,ILLINOIS
174090111,HUNTLEY,MCHENRY,ILLINOIS
174095169,HUNTSVILLE,SCHUYLER,ILLINOIS
174100199,HURST,WILLIAMSON,ILLINOIS
174110033,HUTSONVILLE,CRAWFORD,ILLINOIS
174120197,IDYLSIDE,WILL,ILLINOIS
174125161,ILLINOIS CITY,ROCK ISLAND,ILLINOIS
174130167,ILLIOPOLIS,SANGAMON,ILLINOIS
174140081,INA,JEFFERSON,ILLINOIS
174145097,INDIAN CREEK,LAKE,ILLINOIS
174146031,INDIAN HEAD PARK,COOK,ILLINOIS
174150183,INDIANOLA,VERMILION,ILLINOIS
174160109,INDUSTRY,MCDONOUGH,ILLINOIS
174170197,INGALLS PARK,WILL,ILLINOIS
174175097,INGLESIDE,LAKE,ILLINOIS
174176025,INGRAHAM,CLAY,ILLINOIS
174180031,INVERNESS,COOK,ILLINOIS
174185025,IOLA,CLAY,ILLINOIS
174190057,IPAVA,FULTON,ILLINOIS
174195075,IROQUOIS,IROQUOIS,ILLINOIS
174197091,IRWIN,KANKAKEE,ILLINOIS
174200135,IRVING,MONTGOMERY,ILLINOIS
174210189,IRVINGTON,WASHINGTON,ILLINOIS
174214045,ISABEL,EDGAR,ILLINOIS
174216097,ISLAND LAKE,LAKE,ILLINOIS
174216111,ISLAND LAKE,MCHENRY,ILLINOIS
174220043,ITASCA,DU PAGE,ILLINOIS
174230121,IUKA,MARION,ILLINOIS
174240019,IVESDALE,CHAMPAIGN,ILLINOIS
174240147,IVESDALE,PIATT,ILLINOIS
174250137,JACKSONVILLE,MORGAN,ILLINOIS
174252077,JACOB,JACKSON,ILLINOIS
174256183,JAMESBURG,VERMILION,ILLINOIS
174257029,JANESVILLE,COLES,ILLINOIS
174257035,JANESVILLE,CUMBERLAND,ILLINOIS
174270167,JEROME,SANGAMON,ILLINOIS
174278021,JEISEYVILLE,CHRISTIAN,ILLINOIS
174279035,JEWETT,CUMBERLAND,ILLINOIS
174280083,JERSEYVILLE,JERSEY,ILLINOIS
174286111,JOHNSBURG,MCHENRY,ILLINOIS
174290199,JOHNSTON CITY,WILLIAMSON,ILLINOIS
174295191,JOHNSONVILLE,WAYNE,ILLINOIS
174300197,JOLIET,WILL,ILLINOIS
174310181,JONESBORO,UNION,ILLINOIS
174320127,JOPPA,MASSAC,ILLINOIS
174325161,JOSLIN,ROCK ISLAND,ILLINOIS
174330131,JOY,MERCER,ILLINOIS
174339059,JUNCTION,GALLATIN,ILLINOIS
174340121,JUNCTION CITY,MARION,ILLINOIS
174350031,JUSTICE,COOK,ILLINOIS
174360013,KAMPSVILLE,CALHOUN,ILLINOIS
174370061,KANE,GREENE,ILLINOIS
174371089,KANEVILLE,KANE,ILLINOIS
174375099,KANGLEY,LA SALLE,ILLINOIS
174380091,KANKAKEE,KANKAKEE,ILLINOIS
174385043,SCHAUMBURG,DU PAGE,ILLINOIS
174390045,KANSAS,EDGAR,ILLINOIS
174395069,KARBERS RIDGE,HARDIN,ILLINOIS
174400153,KARNAK,PULASKI,ILLINOIS
174401011,KASBEER,BUREAU,ILLINOIS
174402157,KASKASKIA,RANDOLPH,ILLINOIS
174408191,KEENES,WAYNE,ILLINOIS
174410185,KEENSBURG,WABASH,ILLINOIS
174420131,KEITHSBURG,MERCER,ILLINOIS
174423041,KEMP,DOUGLAS,ILLINOIS
174424083,KEMPER,JERSEY,ILLINOIS
174425053,KEMPTON,FORD,ILLINOIS
174426121,KELL,MARION,ILLINOIS
174430031,KENILWORTH,COOK,ILLINOIS
174440039,KENNEY,DE WITT,ILLINOIS
174443177,KENT,STEPHENSON,ILLINOIS
174450073,KEWANEE,HENRY,ILLINOIS
174460005,KEYESPORT,BOND,ILLINOIS
